ticker,trading_date,open,high,low,close,volume
BID,2014-04-16T00:00,8505.7,8505.7,8144.85,8247.95,1065090.0
BID,2014-04-17T00:00,8247.95,8454.15,8247.95,8299.5,681040.0
BID,2014-04-18T00:00,8299.5,8351.05,8196.4,8196.4,763370.0
BID,2014-04-21T00:00,8196.4,8196.4,7938.66,7990.21,565920.0
BID,2014-04-22T00:00,7938.66,8144.85,7887.11,8144.85,529160.0
BID,2014-04-23T00:00,8196.4,8196.4,8041.76,8144.85,217960.0
BID,2014-04-24T00:00,8093.31,8196.4,8093.31,8196.4,288090.0
BID,2014-04-25T00:00,8093.31,8247.95,8093.31,8093.31,516240.0
BID,2014-04-28T00:00,8093.31,8144.85,8041.76,8093.31,336220.0
BID,2014-04-29T00:00,8093.31,8144.85,8093.31,8144.85,202970.0
BID,2014-05-05T00:00,8196.4,8196.4,7990.21,8041.76,301760.0
BID,2014-05-06T00:00,7990.21,8041.76,7784.01,7835.56,479520.0
BID,2014-05-07T00:00,7835.56,8041.76,7835.56,7990.21,274120.0
BID,2014-05-08T00:00,7887.11,7887.11,7474.71,7526.26,1515840.0
BID,2014-05-09T00:00,7423.16,7629.36,7423.16,7629.36,308830.0
BID,2014-05-12T00:00,7577.81,7577.81,7113.86,7216.96,520700.0
BID,2014-05-13T00:00,6959.21,7320.06,6959.21,7268.51,695610.0
BID,2014-05-14T00:00,7216.96,7629.36,7216.96,7577.81,473470.0
BID,2014-05-15T00:00,7629.36,7629.36,7165.41,7320.06,636940.0
BID,2014-05-16T00:00,7320.06,7526.26,7268.51,7526.26,333670.0
BID,2014-05-19T00:00,7423.16,7577.81,7423.16,7474.71,357580.0
BID,2014-05-20T00:00,7474.71,7577.81,7423.16,7577.81,181780.0
BID,2014-05-21T00:00,7526.26,7732.46,7423.16,7680.91,604540.0
BID,2014-05-22T00:00,7680.91,7680.91,7526.26,7526.26,233070.0
BID,2014-05-23T00:00,7577.81,7577.81,7474.71,7577.81,163360.0
BID,2014-05-26T00:00,7474.71,7577.81,7474.71,7526.26,103450.0
BID,2014-05-27T00:00,7526.26,7732.46,7526.26,7732.46,445140.0
BID,2014-05-28T00:00,7732.46,7732.46,7629.36,7680.91,404820.0
BID,2014-05-29T00:00,7629.36,7732.46,7629.36,7680.91,423040.0
BID,2014-05-30T00:00,7629.36,7680.91,7577.81,7629.36,192420.0
BID,2014-06-02T00:00,7629.36,7629.36,7474.71,7526.26,278960.0
BID,2014-06-03T00:00,7474.71,7577.81,7474.71,7474.71,168500.0
BID,2014-06-04T00:00,7474.71,7526.26,7371.61,7474.71,157450.0
BID,2014-06-05T00:00,7474.71,7474.71,7371.61,7474.71,54870.0
BID,2014-06-06T00:00,7423.16,7526.26,7423.16,7526.26,91870.0
BID,2014-06-09T00:00,7526.26,7577.81,7423.16,7474.71,162110.0
BID,2014-06-10T00:00,7474.71,7629.36,7423.16,7577.81,216450.0
BID,2014-06-11T00:00,7577.81,7577.81,7474.71,7577.81,361280.0
BID,2014-06-12T00:00,7577.81,7680.91,7577.81,7680.91,454450.0
BID,2014-06-13T00:00,7629.36,7732.46,7577.81,7680.91,507030.0
BID,2014-06-16T00:00,7680.91,7732.46,7629.36,7680.91,343780.0
BID,2014-06-17T00:00,7680.91,7732.46,7629.36,7680.91,241630.0
BID,2014-06-18T00:00,7680.91,7732.46,7629.36,7680.91,427080.0
BID,2014-06-19T00:00,7629.36,7680.91,7526.26,7680.91,310390.0
BID,2014-06-20T00:00,7629.36,7680.91,7577.81,7577.81,136260.0
BID,2014-06-23T00:00,7577.81,7680.91,7577.81,7680.91,210760.0
BID,2014-06-24T00:00,7629.36,7732.46,7629.36,7732.46,317550.0
BID,2014-06-25T00:00,7680.91,7732.46,7629.36,7732.46,282130.0
BID,2014-06-26T00:00,7680.91,7887.11,7629.36,7784.01,561760.0
BID,2014-06-27T00:00,7732.46,7835.56,7732.46,7835.56,295440.0
BID,2014-06-30T00:00,7835.56,7835.56,7732.46,7835.56,259480.0
BID,2014-07-01T00:00,7784.01,7784.01,7732.46,7784.01,375930.0
BID,2014-07-02T00:00,7784.01,7887.11,7732.46,7835.56,650420.0
BID,2014-07-03T00:00,7835.56,7887.11,7784.01,7835.56,391260.0
BID,2014-07-04T00:00,7835.56,7835.56,7784.01,7835.56,206750.0
BID,2014-07-07T00:00,7784.01,7835.56,7732.46,7732.46,252570.0
BID,2014-07-08T00:00,7732.46,7784.01,7629.36,7629.36,284940.0
BID,2014-07-09T00:00,7680.91,7784.01,7629.36,7732.46,304900.0
BID,2014-07-10T00:00,7732.46,7732.46,7629.36,7629.36,344960.0
BID,2014-07-11T00:00,7680.91,7680.91,7629.36,7680.91,117230.0
BID,2014-07-14T00:00,7629.36,7680.91,7577.81,7629.36,82990.0
BID,2014-07-15T00:00,7629.36,7680.91,7577.81,7680.91,355370.0
BID,2014-07-16T00:00,7732.46,7732.46,7680.91,7680.91,356200.0
BID,2014-07-17T00:00,7680.91,7732.46,7629.36,7680.91,103650.0
BID,2014-07-18T00:00,7732.46,7732.46,7680.91,7732.46,347570.0
BID,2014-07-21T00:00,7680.91,7732.46,7629.36,7680.91,126260.0
BID,2014-07-22T00:00,7629.36,7680.91,7577.81,7629.36,95750.0
BID,2014-07-23T00:00,7680.91,7680.91,7577.81,7577.81,142650.0
BID,2014-07-24T00:00,7577.81,7680.91,7577.81,7629.36,185940.0
BID,2014-07-25T00:00,7629.36,8093.31,7629.36,7887.11,1736770.0
BID,2014-07-28T00:00,7887.11,7938.66,7784.01,7887.11,450520.0
BID,2014-07-29T00:00,7938.66,7938.66,7784.01,7784.01,242380.0
BID,2014-07-30T00:00,7784.01,7938.66,7732.46,7835.56,1349570.0
BID,2014-07-31T00:00,7835.56,7887.11,7784.01,7835.56,356880.0
BID,2014-08-01T00:00,7835.56,7938.66,7835.56,7887.11,406370.0
BID,2014-08-04T00:00,7887.11,8144.85,7887.11,8093.31,1466890.0
BID,2014-08-05T00:00,8093.31,8144.85,8041.76,8093.31,730130.0
BID,2014-08-06T00:00,8093.31,8093.31,7990.21,8041.76,278630.0
BID,2014-08-07T00:00,7990.21,8093.31,7990.21,8041.76,603770.0
BID,2014-08-08T00:00,8178.17,8178.17,7960.08,8069.12,899050.0
BID,2014-08-11T00:00,8014.6,8069.12,7905.56,7905.56,256040.0
BID,2014-08-12T00:00,7905.56,7905.56,7796.52,7851.04,252780.0
BID,2014-08-13T00:00,7796.52,7905.56,7742.0,7905.56,329460.0
BID,2014-08-14T00:00,7851.04,7960.08,7796.52,7796.52,261390.0
BID,2014-08-15T00:00,7851.04,7851.04,7742.0,7742.0,202100.0
BID,2014-08-18T00:00,7687.48,7742.0,7523.91,7578.43,721730.0
BID,2014-08-19T00:00,7578.43,7632.96,7578.43,7578.43,343930.0
BID,2014-08-20T00:00,7578.43,7632.96,7578.43,7632.96,370800.0
BID,2014-08-21T00:00,7687.48,7742.0,7578.43,7742.0,475540.0
BID,2014-08-22T00:00,7742.0,7742.0,7578.43,7578.43,585500.0
BID,2014-08-25T00:00,7632.96,7632.96,7578.43,7578.43,313870.0
BID,2014-08-26T00:00,7632.96,7687.48,7578.43,7687.48,367320.0
BID,2014-08-27T00:00,7687.48,7687.48,7578.43,7578.43,227180.0
BID,2014-08-28T00:00,7578.43,7632.96,7578.43,7632.96,202330.0
BID,2014-08-29T00:00,7632.96,8123.65,7578.43,8123.65,2090500.0
BID,2014-09-03T00:00,8123.65,8232.69,7960.08,8014.6,593880.0
BID,2014-09-04T00:00,7960.08,8069.12,7851.04,7905.56,390050.0
BID,2014-09-05T00:00,7851.04,7905.56,7742.0,7851.04,739480.0
BID,2014-09-08T00:00,7851.04,7851.04,7742.0,7742.0,846120.0
BID,2014-09-09T00:00,7742.0,7796.52,7632.96,7742.0,399870.0
BID,2014-09-10T00:00,7687.48,7742.0,7632.96,7687.48,252240.0
BID,2014-09-11T00:00,7742.0,7742.0,7632.96,7687.48,209860.0
BID,2014-09-12T00:00,7687.48,7742.0,7632.96,7687.48,250500.0
BID,2014-09-15T00:00,7687.48,7742.0,7578.43,7632.96,392500.0
BID,2014-09-16T00:00,7632.96,7632.96,7523.91,7578.43,473890.0
BID,2014-09-17T00:00,7578.43,7632.96,7523.91,7578.43,434550.0
BID,2014-09-18T00:00,7632.96,7632.96,7523.91,7578.43,221490.0
BID,2014-09-19T00:00,7578.43,7632.96,7523.91,7578.43,225530.0
BID,2014-09-22T00:00,7578.43,7632.96,7523.91,7523.91,354320.0
BID,2014-09-23T00:00,7523.91,7578.43,7469.39,7523.91,269030.0
BID,2014-09-24T00:00,7523.91,7578.43,7469.39,7469.39,206180.0
BID,2014-09-25T00:00,7523.91,7632.96,7469.39,7578.43,335400.0
BID,2014-09-26T00:00,7578.43,7632.96,7523.91,7523.91,97740.0
BID,2014-09-29T00:00,7523.91,7632.96,7523.91,7578.43,368070.0
BID,2014-09-30T00:00,7578.43,7578.43,7469.39,7523.91,230550.0
BID,2014-10-01T00:00,7523.91,7578.43,7523.91,7523.91,250860.0
BID,2014-10-02T00:00,7523.91,7578.43,7523.91,7578.43,343140.0
BID,2014-10-03T00:00,7578.43,7632.96,7523.91,7578.43,108820.0
BID,2014-10-06T00:00,7578.43,7578.43,7523.91,7578.43,288640.0
BID,2014-10-07T00:00,7578.43,7578.43,7523.91,7523.91,258270.0
BID,2014-10-08T00:00,7523.91,7523.91,7414.87,7469.39,669460.0
BID,2014-10-09T00:00,7469.39,7523.91,7414.87,7469.39,433470.0
BID,2014-10-10T00:00,7469.39,7469.39,7414.87,7414.87,423660.0
BID,2014-10-13T00:00,7469.39,7469.39,7305.83,7360.35,302560.0
BID,2014-10-14T00:00,7414.87,7414.87,7251.31,7251.31,257940.0
BID,2014-10-15T00:00,7251.31,7305.83,7196.79,7251.31,272660.0
BID,2014-10-16T00:00,7251.31,7305.83,7142.27,7142.27,221660.0
BID,2014-10-17T00:00,7142.27,7196.79,7033.22,7142.27,414390.0
BID,2014-10-20T00:00,7196.79,7196.79,7087.74,7196.79,100900.0
BID,2014-10-21T00:00,7142.27,7196.79,7142.27,7196.79,155550.0
BID,2014-10-22T00:00,7196.79,7251.31,7142.27,7196.79,159840.0
BID,2014-10-23T00:00,7196.79,7196.79,7087.74,7142.27,311540.0
BID,2014-10-24T00:00,7087.74,7196.79,7087.74,7087.74,127540.0
BID,2014-10-27T00:00,7033.22,7087.74,6869.66,6869.66,353810.0
BID,2014-10-28T00:00,6869.66,6924.18,6869.66,6924.18,299750.0
BID,2014-10-29T00:00,6924.18,7033.22,6924.18,6978.7,189190.0
BID,2014-10-30T00:00,7033.22,7033.22,6924.18,6978.7,69700.0
BID,2014-10-31T00:00,6978.7,7360.35,6924.18,7360.35,372750.0
BID,2014-11-03T00:00,7305.83,7360.35,7196.79,7196.79,419180.0
BID,2014-11-04T00:00,7196.79,7196.79,7087.74,7087.74,109060.0
BID,2014-11-05T00:00,7087.74,7142.27,7033.22,7033.22,133390.0
BID,2014-11-06T00:00,7087.74,7196.79,7087.74,7142.27,237440.0
BID,2014-11-07T00:00,7142.27,7196.79,7087.74,7142.27,148180.0
BID,2014-11-10T00:00,7142.27,7196.79,7142.27,7142.27,113490.0
BID,2014-11-11T00:00,7142.27,7196.79,7087.74,7087.74,116250.0
BID,2014-11-12T00:00,7142.27,7142.27,7087.74,7087.74,124110.0
BID,2014-11-13T00:00,7142.27,7196.79,7087.74,7196.79,139390.0
BID,2014-11-14T00:00,7196.79,7196.79,7087.74,7087.74,223700.0
BID,2014-11-17T00:00,7196.79,7196.79,7087.74,7196.79,258110.0
BID,2014-11-18T00:00,7087.74,7196.79,7087.74,7142.27,244260.0
BID,2014-11-19T00:00,7087.74,7142.27,7087.74,7142.27,104150.0
BID,2014-11-20T00:00,7142.27,7142.27,7087.74,7087.74,140250.0
BID,2014-11-21T00:00,7087.74,7142.27,7087.74,7087.74,347440.0
BID,2014-11-24T00:00,7087.74,7087.74,6978.7,7033.22,202960.0
BID,2014-11-25T00:00,7033.22,7087.74,7033.22,7033.22,150970.0
BID,2014-11-26T00:00,7033.22,7087.74,6978.7,6978.7,274110.0
BID,2014-11-27T00:00,6978.7,6978.7,6869.66,6924.18,361890.0
BID,2014-11-28T00:00,6924.18,6978.7,6924.18,6924.18,188610.0
BID,2014-12-01T00:00,6924.18,7033.22,6924.18,7033.22,97520.0
BID,2014-12-02T00:00,7033.22,7142.27,6924.18,7142.27,495640.0
BID,2014-12-03T00:00,7087.74,7142.27,7033.22,7142.27,213520.0
BID,2014-12-04T00:00,7142.27,7414.87,7087.74,7251.31,801550.0
BID,2014-12-05T00:00,7251.31,7360.35,7196.79,7305.83,434010.0
BID,2014-12-08T00:00,7305.83,7305.83,7196.79,7196.79,220750.0
BID,2014-12-09T00:00,7196.79,7196.79,6978.7,7033.22,428590.0
BID,2014-12-10T00:00,7033.22,7196.79,6924.18,7087.74,458660.0
BID,2014-12-11T00:00,7087.74,7196.79,7033.22,7142.27,310500.0
BID,2014-12-12T00:00,7142.27,7251.31,7142.27,7142.27,188780.0
BID,2014-12-15T00:00,7142.27,7196.79,7142.27,7142.27,124110.0
BID,2014-12-16T00:00,7087.74,7142.27,7033.22,7033.22,197950.0
BID,2014-12-17T00:00,6978.7,7087.74,6815.14,6924.18,373740.0
BID,2014-12-18T00:00,6978.7,7033.22,6924.18,7033.22,72360.0
BID,2014-12-19T00:00,7033.22,7087.74,6924.18,7033.22,51430.0
BID,2014-12-22T00:00,7033.22,7196.79,7033.22,7142.27,364470.0
BID,2014-12-23T00:00,7142.27,7196.79,7087.74,7142.27,146840.0
BID,2014-12-24T00:00,7087.74,7142.27,7033.22,7087.74,92620.0
BID,2014-12-25T00:00,7033.22,7087.74,6978.7,7087.74,102730.0
BID,2014-12-26T00:00,7087.74,7087.74,6978.7,6978.7,84170.0
BID,2014-12-29T00:00,7033.22,7087.74,6924.18,6924.18,86380.0
BID,2014-12-30T00:00,6924.18,7033.22,6924.18,7033.22,128410.0
BID,2014-12-31T00:00,7033.22,7142.27,6924.18,6924.18,214120.0
BID,2015-01-05T00:00,7033.22,7087.74,7033.22,7033.22,66380.0
BID,2015-01-06T00:00,6978.7,7251.31,6978.7,7196.79,403170.0
BID,2015-01-07T00:00,7196.79,7414.87,7142.27,7414.87,830630.0
BID,2015-01-08T00:00,7414.87,7523.91,7305.83,7414.87,798240.0
BID,2015-01-09T00:00,7414.87,7905.56,7414.87,7905.56,3291280.0
BID,2015-01-12T00:00,8178.17,8450.77,8123.65,8450.77,3509140.0
BID,2015-01-13T00:00,8505.29,8995.98,8505.29,8941.46,4239540.0
BID,2015-01-14T00:00,8832.42,9214.07,8668.86,8886.94,3626720.0
BID,2015-01-15T00:00,8886.94,9214.07,8886.94,8941.46,3854730.0
BID,2015-01-16T00:00,8995.98,9105.03,8832.42,8832.42,2253150.0
BID,2015-01-19T00:00,8995.98,9159.55,8832.42,8941.46,3218140.0
BID,2015-01-20T00:00,8886.94,8941.46,8723.38,8832.42,1468560.0
BID,2015-01-21T00:00,8832.42,8886.94,8559.81,8559.81,1726690.0
BID,2015-01-22T00:00,8559.81,9105.03,8396.25,9105.03,4915010.0
BID,2015-01-23T00:00,9377.63,9650.24,9323.11,9486.67,5685560.0
BID,2015-01-26T00:00,9486.67,9595.72,9377.63,9486.67,2805130.0
BID,2015-01-27T00:00,9432.15,9813.8,9323.11,9486.67,6307270.0
BID,2015-01-28T00:00,9486.67,10140.93,9486.67,10140.93,7664440.0
BID,2015-01-29T00:00,10086.41,10249.97,9759.28,9922.84,4488270.0
BID,2015-01-30T00:00,9813.8,9868.32,9486.67,9541.19,4223660.0
BID,2015-02-02T00:00,9486.67,9650.24,9377.63,9377.63,2416500.0
BID,2015-02-03T00:00,9541.19,9541.19,8723.38,8723.38,4755860.0
BID,2015-02-04T00:00,8559.81,8668.86,8232.69,8559.81,4557400.0
BID,2015-02-05T00:00,8614.34,8995.98,8614.34,8941.46,1889090.0
BID,2015-02-06T00:00,8995.98,9486.67,8886.94,9486.67,2719610.0
BID,2015-02-09T00:00,9377.63,9650.24,9323.11,9432.15,4540560.0
BID,2015-02-10T00:00,9704.76,9868.32,9595.72,9759.28,3685400.0
BID,2015-02-11T00:00,9704.76,9922.84,9650.24,9868.32,2092460.0
BID,2015-02-12T00:00,9868.32,9922.84,9541.19,9704.76,2683000.0
BID,2015-02-13T00:00,9704.76,9868.32,9541.19,9704.76,2237110.0
BID,2015-02-24T00:00,9868.32,10140.93,9813.8,10086.41,2604540.0
BID,2015-02-25T00:00,10249.97,10468.05,10031.88,10086.41,6844330.0
BID,2015-02-26T00:00,10086.41,10359.01,10086.41,10304.49,2272350.0
BID,2015-02-27T00:00,10304.49,10413.53,10086.41,10140.93,2068430.0
BID,2015-03-02T00:00,10031.88,10195.45,9977.36,10086.41,2321900.0
BID,2015-03-03T00:00,10086.41,10249.97,10086.41,10140.93,2069810.0
BID,2015-03-04T00:00,10140.93,10195.45,9977.36,10140.93,3163180.0
BID,2015-03-05T00:00,10140.93,10195.45,9868.32,9868.32,2812950.0
BID,2015-03-06T00:00,9813.8,10195.45,9759.28,10086.41,3674670.0
BID,2015-03-09T00:00,10086.41,10140.93,9813.8,9868.32,1681020.0
BID,2015-03-10T00:00,9813.8,10031.88,9813.8,9977.36,1700740.0
BID,2015-03-11T00:00,9868.32,10140.93,9868.32,9977.36,1830980.0
BID,2015-03-12T00:00,9977.36,10086.41,9977.36,10031.88,1252200.0
BID,2015-03-13T00:00,10086.41,10249.97,10086.41,10140.93,2433590.0
BID,2015-03-16T00:00,10086.41,10140.93,9977.36,9977.36,1402610.0
BID,2015-03-17T00:00,9977.36,10086.41,9922.84,9977.36,1211420.0
BID,2015-03-18T00:00,9922.84,9977.36,9759.28,9813.8,2495840.0
BID,2015-03-19T00:00,9868.32,9922.84,9595.72,9650.24,1820330.0
BID,2015-03-20T00:00,9595.72,9813.8,9595.72,9759.28,1173340.0
BID,2015-03-23T00:00,9759.28,9868.32,9377.63,9432.15,1769900.0
BID,2015-03-24T00:00,9323.11,9377.63,9105.03,9377.63,2786500.0
BID,2015-03-25T00:00,9432.15,9595.72,9323.11,9486.67,1102480.0
BID,2015-03-26T00:00,9377.63,9813.8,9377.63,9704.76,2105980.0
BID,2015-03-27T00:00,9759.28,9813.8,9595.72,9650.24,1477530.0
BID,2015-03-30T00:00,9650.24,9704.76,9432.15,9432.15,1263880.0
BID,2015-03-31T00:00,9323.11,9704.76,9323.11,9595.72,1169760.0
BID,2015-04-01T00:00,9595.72,9650.24,9432.15,9432.15,1268780.0
BID,2015-04-02T00:00,9541.19,9759.28,9432.15,9759.28,1271640.0
BID,2015-04-03T00:00,9759.28,9813.8,9650.24,9704.76,1450020.0
BID,2015-04-06T00:00,9704.76,9759.28,9650.24,9704.76,569590.0
BID,2015-04-07T00:00,9650.24,10031.88,9650.24,10031.88,2636680.0
BID,2015-04-08T00:00,10031.88,10140.93,9977.36,10086.41,910500.0
BID,2015-04-09T00:00,10031.88,10304.49,10031.88,10304.49,2454430.0
BID,2015-04-10T00:00,10249.97,10522.58,10249.97,10359.01,3852170.0
BID,2015-04-13T00:00,10359.01,10468.05,10195.45,10359.01,1486590.0
BID,2015-04-14T00:00,10359.01,10577.1,10304.49,10359.01,5097900.0
BID,2015-04-15T00:00,10249.97,10413.53,10249.97,10359.01,2069480.0
BID,2015-04-16T00:00,10359.01,10740.66,10359.01,10686.14,4920810.0
BID,2015-04-17T00:00,10686.14,10795.18,10522.58,10522.58,2686790.0
BID,2015-04-20T00:00,10468.05,10522.58,10359.01,10413.53,1284590.0
BID,2015-04-21T00:00,10359.01,10522.58,10249.97,10249.97,2204810.0
BID,2015-04-22T00:00,10249.97,10359.01,10031.88,10140.93,2705440.0
BID,2015-04-23T00:00,10195.45,10249.97,10031.88,10140.93,1127420.0
BID,2015-04-24T00:00,10195.45,10359.01,10195.45,10359.01,684920.0
BID,2015-04-27T00:00,10359.01,10468.05,10249.97,10249.97,950380.0
BID,2015-05-04T00:00,10249.97,10249.97,9541.19,9541.19,1881900.0
BID,2015-05-05T00:00,9650.24,9868.32,9323.11,9813.8,1981420.0
BID,2015-05-06T00:00,9813.8,9922.84,9595.72,9704.76,761530.0
BID,2015-05-07T00:00,9595.72,10086.41,9595.72,10031.88,771260.0
BID,2015-05-08T00:00,10273.93,10389.37,10100.78,10331.65,1376640.0
BID,2015-05-11T00:00,10331.65,10389.37,10216.22,10216.22,465380.0
BID,2015-05-12T00:00,10216.22,10273.93,9869.9,10100.78,1428100.0
BID,2015-05-13T00:00,10100.78,10158.5,9812.18,9985.34,1621480.0
BID,2015-05-14T00:00,9985.34,10216.22,9869.9,10100.78,804260.0
BID,2015-05-15T00:00,10158.5,10216.22,9985.34,9985.34,1013200.0
BID,2015-05-18T00:00,9985.34,10043.06,9812.18,9869.9,677080.0
BID,2015-05-19T00:00,9985.34,10043.06,9869.9,9985.34,481540.0
BID,2015-05-20T00:00,9985.34,10331.65,9985.34,10273.93,1103900.0
BID,2015-05-21T00:00,10331.65,10447.09,10273.93,10273.93,984730.0
BID,2015-05-22T00:00,10273.93,10620.25,10273.93,10562.53,1889170.0
BID,2015-05-25T00:00,10504.81,10793.4,10504.81,10735.68,1170460.0
BID,2015-05-26T00:00,10735.68,11139.72,10677.97,11082.0,2855890.0
BID,2015-05-27T00:00,11024.28,11486.03,10966.56,11255.15,2260150.0
BID,2015-05-28T00:00,11312.87,11947.78,11197.43,11716.9,3016040.0
BID,2015-05-29T00:00,11659.18,11947.78,11543.75,11659.18,2213330.0
BID,2015-06-01T00:00,11659.18,12467.25,11486.03,12063.21,2520640.0
BID,2015-06-02T00:00,12063.21,12640.4,11832.34,11890.06,3699620.0
BID,2015-06-03T00:00,11947.78,12236.37,11659.18,11890.06,1709380.0
BID,2015-06-04T00:00,11890.06,12178.65,11774.62,11890.06,2761430.0
BID,2015-06-05T00:00,11832.34,12640.4,11832.34,12582.68,2937100.0
BID,2015-06-08T00:00,12871.28,13044.43,12582.68,12582.68,2974130.0
BID,2015-06-09T00:00,12582.68,12698.12,12120.93,12236.37,3117630.0
BID,2015-06-10T00:00,12236.37,12294.09,11890.06,12236.37,2616750.0
BID,2015-06-11T00:00,12351.81,12524.96,12120.93,12351.81,1450590.0
BID,2015-06-12T00:00,12351.81,12467.25,12178.65,12236.37,1291230.0
BID,2015-06-15T00:00,12294.09,12698.12,12236.37,12698.12,2040050.0
BID,2015-06-16T00:00,12813.56,12929.0,12409.53,12409.53,1682910.0
BID,2015-06-17T00:00,12236.37,12524.96,12178.65,12409.53,1396270.0
BID,2015-06-18T00:00,12409.53,12524.96,12294.09,12294.09,697040.0
BID,2015-06-19T00:00,12467.25,12813.56,12409.53,12582.68,1947610.0
BID,2015-06-22T00:00,12582.68,12986.71,12582.68,12986.71,3260090.0
BID,2015-06-23T00:00,12986.71,13159.87,12871.28,13102.15,1958010.0
BID,2015-06-24T00:00,13044.43,13102.15,12929.0,13044.43,1771700.0
BID,2015-06-25T00:00,12986.71,13159.87,12755.84,13102.15,1556650.0
BID,2015-06-26T00:00,13102.15,13102.15,12409.53,12409.53,2965660.0
BID,2015-06-29T00:00,12294.09,12871.28,12236.37,12813.56,2151360.0
BID,2015-06-30T00:00,12698.12,13102.15,12698.12,12755.84,2042130.0
BID,2015-07-01T00:00,12813.56,12871.28,12524.96,12640.4,1437650.0
BID,2015-07-02T00:00,12582.68,13506.18,12582.68,13506.18,4039430.0
BID,2015-07-03T00:00,13852.5,14429.68,13563.9,14198.81,2702600.0
BID,2015-07-06T00:00,14371.96,14776.0,14256.53,14602.84,2877760.0
BID,2015-07-07T00:00,14602.84,15584.06,14256.53,15410.9,3130440.0
BID,2015-07-08T00:00,15180.03,15814.93,14487.4,14949.15,4433040.0
